lat,long,geometry,recharge,lithology,gw_lvl_depth,gw_lvl_elev,surface_temp,elevation,geometry_ws,watershed_area,mean_recharge_ws,min_recharge_ws,max_recharge_ws,mean_gw_lvl_depth_ws,min_gw_lvl_depth_ws,max_gw_lvl_depth_ws,mean_gw_lvl_elev_ws,min_gw_lvl_elev_ws,max_gw_lvl_elev_ws,mean_surface_temp_ws,min_surface_temp_ws,max_surface_temp_ws,mean_elevation_ws,min_elevation_ws,max_elevation_ws,ws_relief
44.07924817161036,5.165930243808857,POINT (5.165930243808857 44.07924817161036),0.2739218848472526,5.0,47.68345260620117,238.31654357910156,13.066666692495346,292.0,,166300000.0,0.2896545754422614,0.2739218848472526,0.30937141664194306,19.131103249548964,-0.0,112.30203247070312,422.85433079425553,28.0,1469.3427734375,12.187827720432386,6.533333371082942,14.262500041164458,431.18625043844264,27.0,1625.0,1598.0
47.032400608674166,12.109135076786872,POINT (12.10913507678687 47.03240060867417),0.46679795504800525,8.0,10.846205711364746,2060.15380859375,0.7458333553125461,1973.0,,150700000.0,0.4780220127903784,0.43692780682949667,0.5303402764936335,92.6688708376605,-0.0,490.61480712890625,2083.3375143612134,1099.947509765625,3135.465087890625,0.20818685113651247,-6.104166654249032,6.0291667232910795,2182.389657683904,1062.0,3362.0,2300.0
43.546081609224686,6.103325139254286,POINT (6.103325139254286 43.54608160922469),0.2164664483752865,6.0,49.18321228027344,408.8167724609375,12.824999940892061,462.0,,194700000.0,0.1299745921543968,0.08579914578462798,0.2164664483752865,34.16188631876473,-0.0,105.82585906982422,263.76001160054267,134.47604370117188,650.5280151367188,13.507454743419396,11.866666721800962,14.116666694482168,296.66827067669175,132.0,767.0,635.0
46.5963881126593,10.72276594280428,POINT (10.72276594280428 46.5963881126593),0.5444821625270622,8.0,11.085456848144531,1755.91455078125,4.154166713356972,1725.0,,246300000.0,0.550670973083277,0.5233261239077492,0.5842046328150197,77.19413761347353,-0.0,437.3984069824219,1782.3928179902155,651.3387451171875,3152.04248046875,2.911828926694281,-6.512500089282791,9.21250002582868,1870.9941348973607,661.0,3422.0,2761.0
47.01662916587639,14.078710202570159,POINT (14.07871020257016 47.01662916587639),0.7307130665674268,8.0,165.03648376464844,1680.9635009765625,2.0249999860922494,1935.0,,144200000.0,0.7551221519604064,0.6661380745390056,0.8833174284517609,64.65246984881428,-0.0,304.6564025878906,1537.1531880696614,912.7551879882812,2177.046142578125,3.133350273239651,0.1999999831120173,5.895833377105494,1599.9094036697247,892.0,2362.0,1470.0
46.54270357843639,9.8901980113906,POINT (9.8901980113906 46.54270357843639),0.601268247442394,1.0,5.447728157043457,1702.55224609375,1.8874999098479748,1698.0,,186500000.0,0.5609317261486573,0.4682734989428267,0.7382445954229744,92.09305878756922,-0.0,568.0087890625,2361.8210279783616,1688.3306884765625,3051.332275390625,-1.5129863303144913,-5.337499964671831,2.4166666815678277,2451.966238422468,1681.0,3244.0,1563.0
44.035856789307616,7.615699200914524,POINT (7.615699200914524 44.03585678930762),0.4344261403226949,6.0,23.108074188232422,1319.8919677734375,7.808333307504654,1250.0,,167300000.0,0.44163636720537824,0.4344261403226949,0.4518672820092567,68.54212901803808,-0.0,353.6275634765625,1438.5652939792953,716.5568237304688,2370.582763671875,6.38272506313811,0.9375000024835268,10.270833293596903,1503.9186935371786,754.0,2631.0,1877.0
44.36434600665729,7.036891388875326,POINT (7.036891388875326 44.36434600665729),0.37767028319016543,6.0,7.820068836212158,2228.179931640625,1.870833336065213,2347.0,,167800000.0,0.4012320842484419,0.37767028319016543,0.42479388530671836,96.10791463039138,-0.0,510.5968322753906,2025.4038709654426,1137.59814453125,2754.38037109375,2.5658950610534736,-1.8833333229025204,7.520833253860474,2115.3615702479337,1077.0,2909.0,1832.0
43.87418850805943,5.640770336140672,POINT (5.640770336140672 43.87418850805943),0.19442579534368518,5.0,52.29216003417969,415.70782470703125,12.383333330353102,520.0,,116500000.0,0.19442579534368518,0.19442579534368518,0.19442579534368518,42.10231320528274,-0.0,155.47898864746094,486.5891747981944,336.8491516113281,756.2683715820312,12.165210577201995,10.975000003973642,12.88749995889763,526.9899949974988,326.0,875.0,549.0
46.94644596682269,11.302673566358962,POINT (11.30267356635896 46.94644596682269),0.5416151389995137,8.0,19.186079025268555,2259.81396484375,0.058333357175191246,2201.0,,136600000.0,0.573793375025753,0.5416151389995137,0.6001194481819491,83.67348810045505,-0.0,542.1968994140625,1744.2964679243228,947.82177734375,3028.63916015625,2.8943554140107333,-4.324999934372802,7.491666664679845,1827.6964213912345,938.0,3167.0,2229.0
43.72277393985053,6.412692405480886,POINT (6.412692405480886 43.72277393985053),0.27410277224798296,6.0,107.43473815917969,936.5652465820312,9.79583321760098,935.0,,95900000.0,0.2834926662971621,0.2834926662971621,0.2834926662971621,54.12930692100015,-0.0,201.98699951171875,856.026856681369,732.801513671875,1107.61376953125,10.436192806905506,9.320833260814348,11.154166606565317,911.8523489932886,600.0,1216.0,616.0
47.787708692671785,11.666828680166631,POINT (11.66682868016663 47.78770869267179),0.44160006813730013,1.0,5.274164199829102,748.725830078125,7.670833279689153,748.0,,145400000.0,0.41769172088806356,0.3918091251942842,0.4419254999369641,9.117292357007349,-0.0,53.215824127197266,694.6104406932044,600.0,806.38330078125,7.854511153979565,7.612499982118607,8.095833345005909,704.471444568869,595.0,855.0,260.0
46.36245889995636,10.53520735084019,POINT (10.53520735084019 46.36245889995636),0.3525645143493354,8.0,169.53553771972656,2763.46435546875,-4.2499999677141505,2866.0,,224000000.0,0.43762589497720145,0.3280777868671739,0.5501185658300547,84.28440229990642,-0.0,680.3377075195312,2465.946225944779,1192.04541015625,3596.1767578125,-1.5932524072109013,-7.787500087171793,6.975000038743019,2542.2150162135194,1196.0,3701.0,2505.0
